order_id,date,Ordered_Time,customer_id,payment_method,Order_type,delivery_address,pizza_type_id,QTY_Ordered
16650,10/8/2015,18:59:52,C0035,Card,Dine-in," 19 Church Street, Leicester, LE1 5AN",pepperoni,4
16651,10/8/2015,19:11:48,C0005,Card,Dine-in," 15 West End, Reading, RG1 7HY",ckn_pesto,7
16652,10/8/2015,19:22:26,C0083,Card,Dine-in,"5 Windsor Avenue, Bristol, BS1 5AA",prsc_argla,5
16653,10/8/2015,19:29:44,C0071,Null,Cancelled," 22 The Heights, Exeter, EX4 4PD",spicy_ital,7
16654,10/8/2015,20:13:25,C0079,Card,Dine-in," 18 Springfield Avenue, Swansea, SA1 6DF",classic_dlx,7
16655,10/8/2015,20:15:36,C0002,Cash,Dine-in," 15 West End, Reading, RG1 7HY",five_cheese,7
16656,10/8/2015,20:16:31,C0078,Null,Cancelled,"12 Baker Street, London, W1U 6TY",big_meat,3
16657,10/8/2015,20:36:44,C0099,Card,Dine-in,"9 The Crescent, Sheffield, S10 2FT",classic_dlx,3
16658,10/8/2015,20:56:27,C0035,Cash,Dine-in," 21 Market Square, Cambridge, CB2 3NJ",ckn_alfredo,3
16659,10/8/2015,21:18:01,C0072,Online,Dine-in," 27 Priory Street, Coventry, CV1 5FG",hawaiian,7
16660,10/8/2015,21:22:01,C0081,Card,Delivery," 19 Church Street, Leicester, LE1 5AN",prsc_argla,5
16661,10/8/2015,21:55:10,C0079,Card,Dine-in," 14 Fairview Road, Portsmouth, PO1 3AB",big_meat,4
16662,10/9/2015,11:35:26,C0012,Cash,Dine-in," 18 Springfield Avenue, Swansea, SA1 6DF",calabrese,2
16663,10/9/2015,12:03:21,C0063,Card,Dine-in," 19 Church Street, Leicester, LE1 5AN",veggie_veg,3
16664,10/9/2015,12:04:03,C0052,Card,Dine-in," 7 Kingsway, Newcastle, NE1 5HG",big_meat,3
16665,10/9/2015,12:05:45,C0035,Card,Dine-in," 27 Priory Street, Coventry, CV1 5FG",peppr_salami,3
16666,10/9/2015,12:09:28,C0078,Cash,Dine-in," 18 Springfield Avenue, Swansea, SA1 6DF",brie_carre,3
16667,10/9/2015,12:15:09,C0060,Null,Cancelled,"30 Queen’s Road, Liverpool, L1 1BG",mediterraneo,3
16668,10/9/2015,12:31:42,C0050,Cash,Dine-in," 9 Brookside, Hull, HU1 2RT",mediterraneo,5
16669,10/9/2015,12:34:12,C0069,Card,Dine-in,"5 Windsor Avenue, Bristol, BS1 5AA",ckn_alfredo,2
16670,10/9/2015,12:38:56,C0027,Online,Dine-in," 15 West End, Reading, RG1 7HY",brie_carre,2
16671,10/9/2015,12:43:20,C0072,Cash,Takeaway," 7 Kingsway, Newcastle, NE1 5HG",big_meat,7
16672,10/9/2015,13:01:33,C0008,Card,Delivery,"9 The Crescent, Sheffield, S10 2FT",pepperoni,6
16673,10/9/2015,13:14:22,C0028,Cash,Delivery,"45 Oxford Road, Manchester, M1 7ED",pepperoni,7
16674,10/9/2015,13:42:22,C0008,Card,Dine-in," 10 The Grove, Plymouth, PL1 1HQ",pepperoni,7
16675,10/9/2015,13:43:17,C0070,Online,Dine-in,"22 Castle Street, Edinburgh, EH2 3NR",ckn_alfredo,3
16676,10/9/2015,13:45:24,C0046,Null,Cancelled,"12 Baker Street, London, W1U 6TY",southw_ckn,4
16677,10/9/2015,13:47:06,C0066,Card,Takeaway,"30 Queen’s Road, Liverpool, L1 1BG",cali_ckn,6
16678,10/9/2015,13:48:13,C0082,Cash,Dine-in," 22 The Heights, Exeter, EX4 4PD",sicilian,5
16679,10/9/2015,13:48:28,C0001,Online,Takeaway," 4 The Green, Brighton, BN1 4KL",pep_msh_pep,2
16680,10/9/2015,14:29:35,C0026,Null,Cancelled," 16 Bridge Street, Belfast, BT1 5TR",ital_cpcllo,3
16681,10/9/2015,14:43:45,C0044,Online,Delivery," 14 Fairview Road, Portsmouth, PO1 3AB",pepperoni,2
16682,10/9/2015,14:57:58,C0047,Cash,Takeaway," 4 The Green, Brighton, BN1 4KL",southw_ckn,6
16683,10/9/2015,14:59:14,C0094,Online,Takeaway,"8 Victoria Lane, Birmingham, B1 1BD",prsc_argla,4
16684,10/9/2015,15:34:09,C0063,Online,Dine-in," 6 Orchard Lane, Aberdeen, AB10 1FJ",cali_ckn,3
16685,10/9/2015,15:42:56,C0065,Card,Dine-in," 27 Priory Street, Coventry, CV1 5FG",bbq_ckn,6
16686,10/9/2015,16:47:24,C0083,Null,Cancelled," 6 Orchard Lane, Aberdeen, AB10 1FJ",prsc_argla,2
16687,10/9/2015,17:25:40,C0007,Card,Dine-in," 7 Kingsway, Newcastle, NE1 5HG",spinach_supr,5
16688,10/9/2015,17:35:26,C0098,Card,Dine-in," 13 Hilltop Road, Oxford, OX1 4LB",napolitana,3
16689,10/9/2015,17:37:41,C0009,Cash,Delivery," 27 Priory Street, Coventry, CV1 5FG",spin_pesto,4
16690,10/9/2015,17:56:10,C0014,Card,Delivery," 19 Church Street, Leicester, LE1 5AN",ckn_pesto,3
16691,10/9/2015,18:04:48,C0090,Card,Delivery," 6 Orchard Lane, Aberdeen, AB10 1FJ",the_greek,3
16692,10/9/2015,18:05:18,C0099,Card,Dine-in,"17 Highfield Road, Leeds, LS2 8JT",spinach_supr,3
16693,10/9/2015,18:05:47,C0011,Card,Delivery," 7 Kingsway, Newcastle, NE1 5HG",big_meat,3
16694,10/9/2015,18:13:06,C0013,Online,Delivery,"14 Park Lane, Glasgow, G3 7HB",spicy_ital,5
16695,10/9/2015,18:16:10,C0086,Online,Dine-in," 2 Mill Lane, York, YO1 6JF",pep_msh_pep,2
16696,10/9/2015,18:17:36,C0044,Online,Delivery," 27 Priory Street, Coventry, CV1 5FG",ital_supr,2
16697,10/9/2015,18:42:28,C0053,Cash,Delivery," 8 Meadow Close, Derby, DE1 2TY",spin_pesto,5
16698,10/9/2015,18:43:38,C0069,Cash,Takeaway,"8 Victoria Lane, Birmingham, B1 1BD",peppr_salami,6
16699,10/9/2015,19:11:22,C0006,Card,Dine-in,"9 The Crescent, Sheffield, S10 2FT",soppressata,5
16700,10/9/2015,19:17:42,C0019,Online,Takeaway," 14 Fairview Road, Portsmouth, PO1 3AB",green_garden,3
16701,10/9/2015,19:18:12,C0032,Null,Cancelled," 4 The Green, Brighton, BN1 4KL",pepperoni,2
16702,10/9/2015,19:32:39,C0019,Online,Delivery," 3 Riverside Drive, Cardiff, CF10 1DD",southw_ckn,6
16703,10/9/2015,19:39:45,C0058,Online,Delivery,"5 Windsor Avenue, Bristol, BS1 5AA",spinach_fet,5
16704,10/9/2015,20:02:30,C0045,Cash,Delivery," 25 Manor Road, Nottingham, NG1 6BP",cali_ckn,4
16705,10/9/2015,20:20:57,C0034,Cash,Takeaway," 1 The Pines, Norwich, NR2 1TH",veggie_veg,2
16706,10/9/2015,20:23:36,C0014,Online,Dine-in,"30 Queen’s Road, Liverpool, L1 1BG",peppr_salami,4
16707,10/9/2015,20:28:30,C0021,Cash,Delivery," 10 The Grove, Plymouth, PL1 1HQ",ital_supr,5
16708,10/9/2015,20:38:54,C0048,Cash,Dine-in," 13 Hilltop Road, Oxford, OX1 4LB",napolitana,3
16709,10/9/2015,20:40:33,C0037,Online,Dine-in," 8 Meadow Close, Derby, DE1 2TY",spicy_ital,5
16710,10/9/2015,20:40:35,C0093,Card,Dine-in," 10 The Grove, Plymouth, PL1 1HQ",cali_ckn,3
16711,10/9/2015,20:43:09,C0071,Cash,Dine-in,"30 Queen’s Road, Liverpool, L1 1BG",cali_ckn,6
16712,10/9/2015,20:53:36,C0073,Cash,Delivery," 21 Market Square, Cambridge, CB2 3NJ",spicy_ital,2
16713,10/9/2015,21:17:28,C0090,Card,Takeaway," 18 Springfield Avenue, Swansea, SA1 6DF",classic_dlx,3
16714,10/9/2015,21:21:17,C0089,Online,Takeaway," 27 Priory Street, Coventry, CV1 5FG",prsc_argla,2
16715,10/9/2015,21:21:50,C0054,Online,Takeaway," 16 Bridge Street, Belfast, BT1 5TR",pep_msh_pep,7
16716,10/9/2015,21:33:13,C0023,Card,Dine-in," 16 Bridge Street, Belfast, BT1 5TR",ital_veggie,2
16717,10/9/2015,21:37:46,C0061,Online,Dine-in," 7 Kingsway, Newcastle, NE1 5HG",classic_dlx,4
16718,10/9/2015,21:55:32,C0066,Online,Dine-in," 6 Orchard Lane, Aberdeen, AB10 1FJ",ckn_alfredo,5
16719,10/9/2015,22:16:16,C0015,Online,Delivery," 19 Church Street, Leicester, LE1 5AN",five_cheese,7
16720,10/9/2015,22:48:12,C0069,Cash,Delivery," 11 Station Road, Southampton, SO14 6GH",southw_ckn,6
16721,10/9/2015,22:54:32,C0088,Card,Delivery," 8 Meadow Close, Derby, DE1 2TY",big_meat,5
16722,10/10/2015,11:37:09,C0036,Card,Delivery," 6 Orchard Lane, Aberdeen, AB10 1FJ",spin_pesto,4
16723,10/10/2015,11:48:27,C0062,Null,Cancelled," 18 Springfield Avenue, Swansea, SA1 6DF",ital_cpcllo,2
16724,10/10/2015,12:02:47,C0079,Cash,Delivery," 2 Mill Lane, York, YO1 6JF",spinach_fet,6
16725,10/10/2015,12:26:56,C0016,Cash,Delivery," 7 Kingsway, Newcastle, NE1 5HG",soppressata,4
16726,10/10/2015,12:41:30,C0054,Online,Dine-in,"45 Oxford Road, Manchester, M1 7ED",pep_msh_pep,7
16727,10/10/2015,12:50:44,C0066,Online,Takeaway,"8 Victoria Lane, Birmingham, B1 1BD",classic_dlx,3
16728,10/10/2015,13:01:01,C0035,Card,Dine-in," 14 Fairview Road, Portsmouth, PO1 3AB",ital_supr,7
16729,10/10/2015,13:21:28,C0066,Online,Dine-in,"9 The Crescent, Sheffield, S10 2FT",ital_cpcllo,3
16730,10/10/2015,13:46:02,C0061,Online,Takeaway," 22 The Heights, Exeter, EX4 4PD",soppressata,7
16731,10/10/2015,13:57:59,C0020,Online,Dine-in," 11 Station Road, Southampton, SO14 6GH",spinach_fet,7
16732,10/10/2015,14:05:27,C0060,Cash,Takeaway,"30 Queen’s Road, Liverpool, L1 1BG",the_greek,4
16733,10/10/2015,14:12:11,C0056,Online,Delivery," 8 Meadow Close, Derby, DE1 2TY",ckn_alfredo,7
16734,10/10/2015,14:14:27,C0029,Card,Dine-in," 18 Springfield Avenue, Swansea, SA1 6DF",hawaiian,6
16735,10/10/2015,14:26:34,C0067,Null,Cancelled,"22 Castle Street, Edinburgh, EH2 3NR",bbq_ckn,2
16736,10/10/2015,14:29:27,C0070,Cash,Delivery,"22 Castle Street, Edinburgh, EH2 3NR",mediterraneo,6
16737,10/10/2015,14:30:48,C0096,Null,Cancelled," 19 Church Street, Leicester, LE1 5AN",soppressata,2
16738,10/10/2015,14:49:42,C0019,Cash,Takeaway,"45 Oxford Road, Manchester, M1 7ED",peppr_salami,6
16739,10/10/2015,14:54:01,C0021,Card,Dine-in," 8 Meadow Close, Derby, DE1 2TY",mexicana,3
16740,10/10/2015,15:09:16,C0037,Null,Cancelled," 22 The Heights, Exeter, EX4 4PD",spinach_supr,4
16741,10/10/2015,15:20:52,C0026,Online,Dine-in," 21 Market Square, Cambridge, CB2 3NJ",brie_carre,2
16742,10/10/2015,15:50:19,C0049,Null,Cancelled," 2 Mill Lane, York, YO1 6JF",big_meat,2
16743,10/10/2015,16:02:05,C0037,Online,Dine-in," 8 Meadow Close, Derby, DE1 2TY",ital_cpcllo,4
16744,10/10/2015,16:10:30,C0075,Online,Dine-in,"5 Windsor Avenue, Bristol, BS1 5AA",prsc_argla,5
16745,10/10/2015,16:31:10,C0097,Card,Delivery," 15 West End, Reading, RG1 7HY",mexicana,5
16746,10/10/2015,16:43:44,C0018,Card,Delivery," 16 Bridge Street, Belfast, BT1 5TR",five_cheese,6
16747,10/10/2015,16:48:34,C0096,Online,Delivery," 21 Market Square, Cambridge, CB2 3NJ",ital_cpcllo,6
16748,10/10/2015,17:11:18,C0093,Card,Delivery,"9 The Crescent, Sheffield, S10 2FT",four_cheese,2
16749,10/10/2015,17:12:11,C0098,Null,Cancelled,"45 Oxford Road, Manchester, M1 7ED",spin_pesto,6
16750,10/10/2015,17:12:41,C0085,Online,Takeaway," 18 Springfield Avenue, Swansea, SA1 6DF",thai_ckn,5
16751,10/10/2015,17:15:43,C0076,Cash,Delivery," 14 Fairview Road, Portsmouth, PO1 3AB",spicy_ital,3
16752,10/10/2015,17:35:40,C0066,Card,Delivery," 2 Mill Lane, York, YO1 6JF",brie_carre,6
16753,10/10/2015,17:54:55,C0003,Null,Cancelled," 14 Fairview Road, Portsmouth, PO1 3AB",napolitana,3
16754,10/10/2015,18:02:38,C0066,Online,Delivery,"17 Highfield Road, Leeds, LS2 8JT",ital_cpcllo,4
16755,10/10/2015,18:12:52,C0007,Online,Delivery," 3 Riverside Drive, Cardiff, CF10 1DD",napolitana,4
16756,10/10/2015,18:26:02,C0033,Card,Dine-in," 9 Brookside, Hull, HU1 2RT",spinach_supr,5
16757,10/10/2015,18:26:45,C0066,Card,Takeaway," 1 The Pines, Norwich, NR2 1TH",veggie_veg,7
16758,10/10/2015,18:30:41,C0093,Cash,Dine-in," 3 Riverside Drive, Cardiff, CF10 1DD",southw_ckn,7
16759,10/10/2015,19:04:36,C0025,Card,Dine-in," 16 Bridge Street, Belfast, BT1 5TR",bbq_ckn,7
16760,10/10/2015,19:11:17,C0035,Online,Takeaway,"12 Baker Street, London, W1U 6TY",thai_ckn,5
16761,10/10/2015,19:33:34,C0012,Card,Takeaway,"8 Victoria Lane, Birmingham, B1 1BD",pep_msh_pep,2
16762,10/10/2015,19:58:12,C0091,Cash,Delivery," 11 Station Road, Southampton, SO14 6GH",four_cheese,2
16763,10/10/2015,20:00:02,C0053,Cash,Dine-in," 13 Hilltop Road, Oxford, OX1 4LB",ckn_alfredo,6
16764,10/10/2015,20:00:31,C0099,Cash,Takeaway,"5 Windsor Avenue, Bristol, BS1 5AA",southw_ckn,5
16765,10/10/2015,20:09:54,C0020,Card,Dine-in,"17 Highfield Road, Leeds, LS2 8JT",ital_supr,3
16766,10/10/2015,20:12:30,C0062,Card,Dine-in," 14 Fairview Road, Portsmouth, PO1 3AB",soppressata,4
16767,10/10/2015,20:19:21,C0071,Card,Takeaway,"12 Baker Street, London, W1U 6TY",southw_ckn,3
16768,10/10/2015,20:21:34,C0012,Online,Dine-in," 19 Church Street, Leicester, LE1 5AN",peppr_salami,4
16769,10/10/2015,20:30:23,C0024,Card,Takeaway," 27 Priory Street, Coventry, CV1 5FG",napolitana,5
16770,10/10/2015,20:41:46,C0033,Null,Cancelled," 15 West End, Reading, RG1 7HY",pep_msh_pep,4
16771,10/10/2015,20:48:26,C0031,Online,Delivery,"14 Park Lane, Glasgow, G3 7HB",four_cheese,6
16772,10/10/2015,20:48:52,C0071,Card,Dine-in,"17 Highfield Road, Leeds, LS2 8JT",green_garden,5
16773,10/10/2015,21:03:54,C0087,Cash,Delivery," 13 Hilltop Road, Oxford, OX1 4LB",spicy_ital,6
16774,10/10/2015,21:05:43,C0094,Online,Dine-in," 11 Station Road, Southampton, SO14 6GH",calabrese,7
16775,10/10/2015,21:47:40,C0058,Online,Dine-in," 13 Hilltop Road, Oxford, OX1 4LB",napolitana,5
16776,10/10/2015,21:50:33,C0093,Card,Takeaway," 19 Church Street, Leicester, LE1 5AN",pep_msh_pep,2
16777,10/10/2015,22:01:14,C0066,Card,Takeaway," 13 Hilltop Road, Oxford, OX1 4LB",prsc_argla,3
16778,10/10/2015,22:13:33,C0018,Online,Takeaway," 21 Market Square, Cambridge, CB2 3NJ",southw_ckn,2
16779,10/10/2015,22:15:17,C0008,Online,Dine-in," 8 Meadow Close, Derby, DE1 2TY",thai_ckn,5
16780,10/10/2015,22:23:12,C0078,Online,Takeaway,"8 Victoria Lane, Birmingham, B1 1BD",big_meat,6
16781,10/10/2015,22:58:33,C0031,Null,Cancelled,"14 Park Lane, Glasgow, G3 7HB",pepperoni,6
16782,10/10/2015,22:59:13,C0099,Online,Takeaway," 4 The Green, Brighton, BN1 4KL",napolitana,3
16783,10/11/2015,11:51:39,C0074,Cash,Dine-in," 19 Church Street, Leicester, LE1 5AN",four_cheese,2
16784,10/11/2015,12:11:50,C0092,Null,Cancelled,"14 Park Lane, Glasgow, G3 7HB",four_cheese,6
16785,10/11/2015,12:20:13,C0013,Null,Cancelled," 14 Fairview Road, Portsmouth, PO1 3AB",pep_msh_pep,5
16786,10/11/2015,12:30:56,C0051,Cash,Delivery,"9 The Crescent, Sheffield, S10 2FT",hawaiian,5
16787,10/11/2015,13:12:52,C0052,Card,Dine-in," 22 The Heights, Exeter, EX4 4PD",ckn_pesto,3
16788,10/11/2015,13:22:24,C0071,Online,Takeaway," 4 The Green, Brighton, BN1 4KL",sicilian,5
16789,10/11/2015,13:55:27,C0006,Null,Cancelled," 5 Richmond Road, Bournemouth, BH1 1LX",the_greek,6
16790,10/11/2015,13:58:14,C0093,Card,Dine-in," 15 West End, Reading, RG1 7HY",thai_ckn,7
16791,10/11/2015,14:04:44,C0067,Card,Dine-in," 14 Fairview Road, Portsmouth, PO1 3AB",five_cheese,2
16792,10/11/2015,14:33:02,C0062,Online,Delivery," 21 Market Square, Cambridge, CB2 3NJ",peppr_salami,4
16793,10/11/2015,14:44:32,C0089,Card,Takeaway,"5 Windsor Avenue, Bristol, BS1 5AA",four_cheese,3
16794,10/11/2015,15:26:40,C0013,Null,Cancelled," 13 Hilltop Road, Oxford, OX1 4LB",pep_msh_pep,4
16795,10/11/2015,15:28:30,C0094,Card,Dine-in,"14 Park Lane, Glasgow, G3 7HB",ital_veggie,3
16796,10/11/2015,15:35:26,C0086,Card,Takeaway,"17 Highfield Road, Leeds, LS2 8JT",the_greek,4
16797,10/11/2015,15:58:32,C0014,Cash,Dine-in,"9 The Crescent, Sheffield, S10 2FT",veggie_veg,6
16798,10/11/2015,16:05:22,C0008,Card,Delivery,"9 The Crescent, Sheffield, S10 2FT",classic_dlx,6
16799,10/11/2015,16:36:26,C0070,Cash,Delivery," 25 Manor Road, Nottingham, NG1 6BP",southw_ckn,3
16800,10/11/2015,16:47:56,C0061,Online,Dine-in," 11 Station Road, Southampton, SO14 6GH",spinach_fet,3
16801,10/11/2015,16:58:44,C0049,Null,Cancelled,"9 The Crescent, Sheffield, S10 2FT",bbq_ckn,2
16802,10/11/2015,17:01:11,C0074,Card,Dine-in," 22 The Heights, Exeter, EX4 4PD",napolitana,2
16803,10/11/2015,17:19:27,C0032,Online,Delivery," 5 Richmond Road, Bournemouth, BH1 1LX",pepperoni,5
16804,10/11/2015,17:29:27,C0004,Card,Delivery," 5 Richmond Road, Bournemouth, BH1 1LX",soppressata,6
16805,10/11/2015,17:39:52,C0057,Null,Cancelled," 19 Church Street, Leicester, LE1 5AN",veggie_veg,2
16806,10/11/2015,17:42:45,C0030,Online,Delivery,"30 Queen’s Road, Liverpool, L1 1BG",hawaiian,7
16807,10/11/2015,17:42:51,C0085,Online,Takeaway," 9 Brookside, Hull, HU1 2RT",four_cheese,5
16808,10/11/2015,17:46:04,C0029,Card,Delivery," 5 Richmond Road, Bournemouth, BH1 1LX",veggie_veg,3
16809,10/11/2015,17:48:16,C0020,Card,Takeaway,"30 Queen’s Road, Liverpool, L1 1BG",ital_supr,7
16810,10/11/2015,17:48:25,C0028,Card,Dine-in," 3 Riverside Drive, Cardiff, CF10 1DD",calabrese,3
16811,10/11/2015,18:08:42,C0092,Online,Dine-in," 27 Priory Street, Coventry, CV1 5FG",prsc_argla,7
16812,10/11/2015,18:10:05,C0044,Null,Cancelled," 8 Meadow Close, Derby, DE1 2TY",spicy_ital,5
16813,10/11/2015,18:10:35,C0022,Cash,Dine-in," 19 Church Street, Leicester, LE1 5AN",four_cheese,3
16814,10/11/2015,18:28:24,C0039,Card,Dine-in," 6 Orchard Lane, Aberdeen, AB10 1FJ",mediterraneo,7
16815,10/11/2015,18:59:08,C0084,Cash,Delivery,"30 Queen’s Road, Liverpool, L1 1BG",napolitana,2
16816,10/11/2015,19:03:27,C0034,Cash,Delivery," 21 Market Square, Cambridge, CB2 3NJ",veggie_veg,2
16817,10/11/2015,19:11:36,C0046,Card,Dine-in," 22 The Heights, Exeter, EX4 4PD",brie_carre,4
16818,10/11/2015,19:27:25,C0077,Online,Dine-in," 19 Church Street, Leicester, LE1 5AN",ital_supr,2
16819,10/11/2015,19:45:53,C0049,Cash,Delivery,"45 Oxford Road, Manchester, M1 7ED",ckn_pesto,2
16820,10/11/2015,20:06:33,C0031,Online,Delivery,"30 Queen’s Road, Liverpool, L1 1BG",bbq_ckn,6
16821,10/11/2015,20:40:11,C0072,Card,Takeaway," 16 Bridge Street, Belfast, BT1 5TR",mediterraneo,7
16822,10/11/2015,20:41:47,C0037,Cash,Dine-in," 11 Station Road, Southampton, SO14 6GH",southw_ckn,3
16823,10/11/2015,21:20:59,C0012,Cash,Delivery," 10 The Grove, Plymouth, PL1 1HQ",ckn_alfredo,7
16824,10/11/2015,21:48:42,C0065,Null,Cancelled,"17 Highfield Road, Leeds, LS2 8JT",four_cheese,5
16825,10/13/2015,11:26:16,C0032,Online,Delivery,"30 Queen’s Road, Liverpool, L1 1BG",green_garden,4
16826,10/13/2015,11:39:41,C0047,Cash,Takeaway,"12 Baker Street, London, W1U 6TY",green_garden,7
16827,10/13/2015,11:46:35,C0001,Cash,Dine-in," 27 Priory Street, Coventry, CV1 5FG",spinach_supr,7
16828,10/13/2015,11:58:19,C0062,Card,Delivery," 5 Richmond Road, Bournemouth, BH1 1LX",five_cheese,5
16829,10/13/2015,12:04:23,C0083,Online,Dine-in," 10 The Grove, Plymouth, PL1 1HQ",peppr_salami,6
16830,10/13/2015,12:21:46,C0084,Card,Takeaway," 5 Richmond Road, Bournemouth, BH1 1LX",brie_carre,3
16831,10/13/2015,12:21:50,C0015,Cash,Dine-in," 3 Riverside Drive, Cardiff, CF10 1DD",thai_ckn,3
16832,10/13/2015,12:32:39,C0006,Online,Delivery," 6 Orchard Lane, Aberdeen, AB10 1FJ",spicy_ital,7
16833,10/13/2015,12:41:15,C0044,Online,Dine-in," 5 Richmond Road, Bournemouth, BH1 1LX",spinach_supr,2
16834,10/13/2015,12:46:34,C0051,Cash,Takeaway,"9 The Crescent, Sheffield, S10 2FT",green_garden,3
16835,10/13/2015,12:55:18,C0071,Card,Delivery,"14 Park Lane, Glasgow, G3 7HB",southw_ckn,2
16836,10/13/2015,12:56:39,C0071,Online,Takeaway," 13 Hilltop Road, Oxford, OX1 4LB",napolitana,2
16837,10/13/2015,13:21:15,C0006,Online,Takeaway," 21 Market Square, Cambridge, CB2 3NJ",classic_dlx,4
16838,10/13/2015,13:23:42,C0056,Online,Dine-in," 15 West End, Reading, RG1 7HY",ital_supr,2
16839,10/13/2015,13:36:39,C0057,Cash,Dine-in,"9 The Crescent, Sheffield, S10 2FT",napolitana,6
16840,10/13/2015,13:50:58,C0087,Card,Dine-in," 21 Market Square, Cambridge, CB2 3NJ",ckn_pesto,6
16841,10/13/2015,14:08:41,C0024,Null,Cancelled," 8 Meadow Close, Derby, DE1 2TY",spicy_ital,3
16842,10/13/2015,14:19:48,C0052,Cash,Delivery,"8 Victoria Lane, Birmingham, B1 1BD",soppressata,3
16843,10/13/2015,14:27:32,C0093,Cash,Delivery,"9 The Crescent, Sheffield, S10 2FT",big_meat,2
16844,10/13/2015,14:36:27,C0090,Cash,Dine-in," 25 Manor Road, Nottingham, NG1 6BP",spin_pesto,3
16845,10/13/2015,14:45:59,C0008,Null,Cancelled," 1 The Pines, Norwich, NR2 1TH",classic_dlx,5
16846,10/13/2015,15:02:21,C0066,Cash,Dine-in," 2 Mill Lane, York, YO1 6JF",napolitana,5
16847,10/13/2015,15:14:38,C0026,Cash,Dine-in,"12 Baker Street, London, W1U 6TY",sicilian,7
16848,10/13/2015,15:23:51,C0009,Online,Delivery," 4 The Green, Brighton, BN1 4KL",ckn_pesto,4
16849,10/13/2015,15:42:52,C0007,Cash,Dine-in," 8 Meadow Close, Derby, DE1 2TY",ital_cpcllo,7
16850,10/13/2015,15:44:21,C0062,Cash,Delivery," 11 Station Road, Southampton, SO14 6GH",ital_cpcllo,7
16851,10/13/2015,15:45:38,C0023,Null,Cancelled," 6 Orchard Lane, Aberdeen, AB10 1FJ",green_garden,7
16852,10/13/2015,16:13:21,C0069,Card,Dine-in," 13 Hilltop Road, Oxford, OX1 4LB",brie_carre,6
16853,10/13/2015,16:13:52,C0099,Card,Delivery," 2 Mill Lane, York, YO1 6JF",spicy_ital,6
16854,10/13/2015,16:23:13,C0047,Cash,Dine-in," 27 Priory Street, Coventry, CV1 5FG",sicilian,3
16855,10/13/2015,16:50:12,C0035,Null,Cancelled," 27 Priory Street, Coventry, CV1 5FG",spin_pesto,4
16856,10/13/2015,17:09:02,C0087,Card,Dine-in," 4 The Green, Brighton, BN1 4KL",prsc_argla,2
16857,10/13/2015,17:19:52,C0068,Online,Dine-in," 22 The Heights, Exeter, EX4 4PD",hawaiian,3
16858,10/13/2015,17:31:58,C0034,Cash,Delivery," 11 Station Road, Southampton, SO14 6GH",classic_dlx,7
16859,10/13/2015,17:38:30,C0079,Online,Delivery,"22 Castle Street, Edinburgh, EH2 3NR",pepperoni,6
16860,10/13/2015,17:43:30,C0065,Online,Delivery,"30 Queen’s Road, Liverpool, L1 1BG",mexicana,6
16861,10/13/2015,17:48:24,C0045,Card,Takeaway," 25 Manor Road, Nottingham, NG1 6BP",ital_supr,6
16862,10/13/2015,18:02:40,C0081,Card,Takeaway," 8 Meadow Close, Derby, DE1 2TY",sicilian,6
16863,10/13/2015,18:04:40,C0049,Card,Dine-in," 19 Church Street, Leicester, LE1 5AN",green_garden,2
16864,10/13/2015,18:43:14,C0043,Cash,Takeaway," 16 Bridge Street, Belfast, BT1 5TR",spicy_ital,2
16865,10/13/2015,18:45:55,C0032,Card,Delivery," 22 The Heights, Exeter, EX4 4PD",napolitana,4
16866,10/13/2015,18:54:34,C0093,Online,Delivery," 2 Mill Lane, York, YO1 6JF",brie_carre,6
16867,10/13/2015,19:02:32,C0066,Cash,Delivery,"8 Victoria Lane, Birmingham, B1 1BD",thai_ckn,3
16868,10/13/2015,19:04:36,C0020,Online,Delivery,"12 Baker Street, London, W1U 6TY",hawaiian,7
16869,10/13/2015,19:12:38,C0074,Null,Cancelled," 11 Station Road, Southampton, SO14 6GH",thai_ckn,7
16870,10/13/2015,19:23:38,C0069,Online,Dine-in," 9 Brookside, Hull, HU1 2RT",veggie_veg,5
16871,10/13/2015,19:27:07,C0023,Online,Delivery," 15 West End, Reading, RG1 7HY",big_meat,3
16872,10/13/2015,19:28:06,C0018,Null,Cancelled," 18 Springfield Avenue, Swansea, SA1 6DF",spinach_fet,2
16873,10/13/2015,19:37:18,C0058,Cash,Dine-in," 9 Brookside, Hull, HU1 2RT",prsc_argla,2
16874,10/13/2015,19:51:36,C0088,Online,Dine-in," 22 The Heights, Exeter, EX4 4PD",soppressata,6
16875,10/13/2015,20:02:18,C0084,Online,Delivery,"22 Castle Street, Edinburgh, EH2 3NR",mexicana,3
16876,10/13/2015,20:13:13,C0069,Online,Dine-in," 10 The Grove, Plymouth, PL1 1HQ",veggie_veg,5
16877,10/13/2015,20:23:21,C0057,Online,Takeaway," 8 Meadow Close, Derby, DE1 2TY",napolitana,4
16878,10/13/2015,20:45:41,C0032,Cash,Dine-in,"45 Oxford Road, Manchester, M1 7ED",ital_veggie,5
16879,10/13/2015,20:51:19,C0037,Online,Delivery," 2 Mill Lane, York, YO1 6JF",spin_pesto,2
16880,10/13/2015,21:17:48,C0001,Cash,Takeaway," 3 Riverside Drive, Cardiff, CF10 1DD",mexicana,7
16881,10/13/2015,22:15:05,C0023,Cash,Dine-in,"5 Windsor Avenue, Bristol, BS1 5AA",mediterraneo,5
